FID,altkleider,url_altkleider,dosen,url_dosen,glas_braun,glas_gruen,glas_weiss,url_glas,kunststoff,url_kunststoff,adresse,shape
awm_container_opendata.509,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Arcisstr. 43,POINT (691207.7786008283 5336453.579497993)
awm_container_opendata.510,2,awm@muenchen.de,2,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Lazarettstr. 40,POINT (689553.9724007932 5336459.5492980955)
awm_container_opendata.511,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Michelfeldweg 3,POINT (686817.5192007378 5337802.629398248)
awm_container_opendata.512,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Knappertsbuschstr. 26,POINT (696330.2857009437 5337824.52979763)
awm_container_opendata.513,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Erich-Kästner-Str. 32,POINT (691064.8410008249 5337826.885097998)
awm_container_opendata.514,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bismarckstr. 21,POINT (692050.3466008464 5337849.392297938)
awm_container_opendata.515,,,,,,,,,,,Hedwig-Dransfeld-Allee 25,POINT (689112.329600784 5337852.208698118)
awm_container_opendata.516,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Viktoriastraße 26,POINT (691774.9235008403 5337890.892597953)
awm_container_opendata.517,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Walderbachweg 1,POINT (686771.0885007367 5337914.62589825)
awm_container_opendata.518,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Franz-Schrank-Str. 10,POINT (686082.2431007233 5337926.685698289)
awm_container_opendata.519,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Osterwaldstraße 24,POINT (693256.2203008728 5337927.802997854)
awm_container_opendata.520,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Sanderpl. 2,POINT (683483.6954006744 5337940.729498419)
awm_container_opendata.521,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,5,dsd@wittmann.de,Am Loferfeld 1,POINT (679140.049000598 5337944.136598609)
awm_container_opendata.522,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Menterstr. 120,POINT (683441.7824006736 5337167.832698422)
awm_container_opendata.523,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Dom-Pedro-Str. 43,POINT (688640.0135007745 5337171.545598147)
awm_container_opendata.524,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Dom-Pedro-Pl. 5,POINT (688447.0808007703 5337225.977698158)
awm_container_opendata.525,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Römerstr. 10,POINT (691657.4277008378 5337232.116197962)
awm_container_opendata.526,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Max-Nadler-Str. 46,POINT (697357.7990009685 5337237.617997551)
awm_container_opendata.527,2,awm@muenchen.de,2,dsd@wittmann.de,,,,,4,dsd@wittmann.de,Elisabethstr. 69,POINT (690475.2836008124 5337283.809598039)
awm_container_opendata.528,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,4,depotcontainer-muenchen@remondis.de ,Sarasatestr. 14,POINT (684080.7208006855 5337304.65759839)
awm_container_opendata.529,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Mandlstr. 28,POINT (692749.5855008618 5337335.090997891)
awm_container_opendata.530,3,awm@muenchen.de,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,4,dsd@wittmann.de,Robert-Heger-Str. 2,POINT (696268.4688009424 5337339.994297638)
awm_container_opendata.531,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hohenzollernstr. 113,POINT (690741.950800818 5337347.650898021)
awm_container_opendata.532,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Maria-Ward-Str. 10,POINT (686338.5031007284 5337380.989998276)
awm_container_opendata.533,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Anita-Augspurg-Allee 4,POINT (689338.0604007887 5337392.391998106)
awm_container_opendata.534,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Menzinger Str. 56,POINT (685422.8072007108 5337676.122398322)
awm_container_opendata.535,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Clemensstr. 64,POINT (691390.9914008321 5337679.971697978)
awm_container_opendata.536,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Biedersteiner Str. 11,POINT (692807.9376008629 5337688.709797884)
awm_container_opendata.537,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de,1,dsd@wittmann.de,Ansprengerstraße 1,POINT (691632.2802008374 5337696.3764979625)
awm_container_opendata.538,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Wesendonkstr. 72,POINT (695212.7903009175 5337730.035297714)
awm_container_opendata.539,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Clemensstraße 30,POINT (691886.3418008428 5337740.826397946)
awm_container_opendata.540,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Klugstr. 158,POINT (688369.2058007687 5337749.585798162)
awm_container_opendata.541,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Menzinger Str. 56,POINT (685407.4032007103 5337752.040498323)
awm_container_opendata.542,,,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Leopoldstr. 87,POINT (692332.9019008527 5337756.580997919)
awm_container_opendata.543,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Hohenlohestr. 75,POINT (688032.738700762 5337768.940698181)
awm_container_opendata.544,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Clemensstraße 116,POINT (690823.0028008199 5337779.480098014)
awm_container_opendata.545,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ruth-Drexel-Str. 113,POINT (695862.9083009327 5337794.784497667)
awm_container_opendata.546,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Elisabeth-Kohn-Str. 4,POINT (689913.0209008005 5337801.641098072)
awm_container_opendata.547,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Mooswiesenstr. 1,POINT (681659.9474006414 5337432.271998502)
awm_container_opendata.548,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Hiltenspergerstr. 38,POINT (690849.3747008205 5337441.451898013)
awm_container_opendata.549,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Nederlinger Str. 31,POINT (687503.9515007514 5337455.641398212)
awm_container_opendata.550,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Bertha-von-Suttner-Weg 2,POINT (682493.2854006573 5337494.983298465)
awm_container_opendata.551,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Taxisstr. 15,POINT (688274.1738007668 5337497.465998168)
awm_container_opendata.552,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Canalettostr. 26,POINT (687454.8382007503 5337532.031798215)
awm_container_opendata.553,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Flaschenträgerstr. 26,POINT (696660.1219009516 5337544.519497608)
awm_container_opendata.554,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Helmut-Fischer-Pl.,POINT (691180.7573008277 5337610.348697992)
awm_container_opendata.555,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hedwig-Dransfeld-Allee 7,POINT (689094.2197007837 5337613.570098121)
awm_container_opendata.556,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Volpinistr. 2a,POINT (686488.8431007313 5337659.592298266)
awm_container_opendata.557,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Dantestraße 25,POINT (687862.2595007584 5337960.148898191)
awm_container_opendata.558,1,awm@muenchen.de,,,,,,,,,Winzererstr. 69,POINT (690482.8403008126 5337976.021698035)
awm_container_opendata.559,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Am Eschbichl 15,POINT (697560.513000973 5337981.827897534)
awm_container_opendata.560,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Biedersteiner Str. 26,POINT (692989.5133008669 5337999.134197873)
awm_container_opendata.561,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Mettenstr. 6,POINT (686961.3861007405 5338041.414498241)
awm_container_opendata.562,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Klementinenstr. 12,POINT (692864.357800864 5338055.163697882)
awm_container_opendata.563,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,An der Salzbrücke 42,POINT (695512.8402009255 5338079.657897691)
awm_container_opendata.564,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Kohlmeisenstraße 28,POINT (677555.910900572 5338100.249298671)
awm_container_opendata.565,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Sadelerstr. 41,POINT (687569.9542007527 5338115.316798207)
awm_container_opendata.566,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Karl-Theodor-Str. 97,POINT (691086.7090008254 5338119.901697997)
awm_container_opendata.567,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hiltenspergerstraße 115,POINT (690858.3132008205 5338141.116498011)
awm_container_opendata.568,,,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Fontanestr. 4,POINT (694728.8835009062 5338141.56979775)
awm_container_opendata.569,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pläntschweg 30,POINT (683625.798300677 5338199.377698412)
awm_container_opendata.570,2,awm@muenchen.de,2,dsd@wittmann.de,,,,,2,dsd@wittmann.de,Grimmeisenstr. 20,POINT (696426.6780009457 5338226.878297623)
awm_container_opendata.571,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pickelstr. 20,POINT (688657.9674007755 5338233.102398144)
awm_container_opendata.572,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Willi-Gebhardt-Ufer 32,POINT (689239.9329007865 5338248.184698111)
awm_container_opendata.573,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Franz-Mader-Str. 4,POINT (686513.4751007317 5338303.465598265)
awm_container_opendata.574,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Lübecker Str. 3,POINT (697746.2071009777 5338320.624497518)
awm_container_opendata.575,,,1,dsd@wittmann.de,,,,,1,dsd@wittmann.de,Osterwaldstr. 59a,POINT (693462.2458008775 5338341.946497841)
awm_container_opendata.576,,,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Mittlere-Isar-Str. 1,POINT (694793.8863009077 5338364.946997744)
awm_container_opendata.577,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hornstr. 1,POINT (690636.8467008157 5338389.766098025)
awm_container_opendata.578,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Federseestr. 50,POINT (677979.1822005789 5338391.226998654)
awm_container_opendata.579,,,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Kölner Pl. 5,POINT (691606.3099008364 5338391.613997963)
awm_container_opendata.580,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Fürkhofstr. 19,POINT (696038.9987009367 5338394.256297651)
awm_container_opendata.581,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Johann-Fichte-Str. 7,POINT (692393.1158008538 5338421.121097911)
awm_container_opendata.582,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Brunnerstr. 21,POINT (690850.2058008204 5338433.446198013)
awm_container_opendata.583,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Bergsonstr. 120,POINT (680407.2231006196 5337059.827998557)
awm_container_opendata.584,2,awm@muenchen.de,2,depotcontainer-muenchen@remondis.de ,,,,,8,depotcontainer-muenchen@remondis.de ,Petzetstraße 31,POINT (681974.4530006471 5337076.029298488)
awm_container_opendata.585,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Beckmesserstr. 7,POINT (695569.503300926 5337078.68029769)
awm_container_opendata.586,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Olchinger Weg 2,POINT (679134.3872005979 5337081.539798611)
awm_container_opendata.587,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Normannenpl. 34,POINT (694964.2998009119 5337106.186397735)
awm_container_opendata.588,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Maria-Josepha-Straße 13,POINT (692481.5364008559 5337110.68489791)
awm_container_opendata.589,3,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Elisabethstr. 23,POINT (691072.5044008252 5337137.374098)
awm_container_opendata.590,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Stievestr. 9,POINT (686940.9072007403 5337139.460198242)
awm_container_opendata.591,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Dom-Pedro-Str. 39,POINT (688778.7339007772 5337155.76549814)
awm_container_opendata.592,1,awm@muenchen.de,,,,,,,,,Lucia-Popp-Bogen 55,POINT (681130.0873006321 5337160.571598528)
awm_container_opendata.593,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Yorckstr. 2a,POINT (688265.1447007667 5337160.66429817)
awm_container_opendata.594,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Tizianstr. 137a,POINT (687244.6594007462 5337161.226598226)
awm_container_opendata.595,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Domagkstr. 39,POINT (693373.232900875 5339666.407297844)
awm_container_opendata.596,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Ohlauer Str. 29,POINT (685889.4154007195 5339678.618298296)
awm_container_opendata.597,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Keferloherstr. 113,POINT (691407.3534008319 5339725.020297973)
awm_container_opendata.598,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Rohmederstr. 17,POINT (693936.2281008877 5339728.118697802)
awm_container_opendata.599,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Griegstr. 9,POINT (691938.7505008433 5339728.6745979395)
awm_container_opendata.600,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Theodor-Fischer-Str. 21,POINT (682500.207500656 5339755.0782984635)
awm_container_opendata.601,,,2,dsd@wittmann.de,,,,,2,dsd@wittmann.de,Bingener Straße 12,POINT (687483.6292007505 5339759.669898208)
awm_container_opendata.602,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Grasmeierstr. 22,POINT (694163.5035008929 5339761.286397787)
awm_container_opendata.603,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Manzostr. 124,POINT (685097.9605007041 5339764.217298335)
awm_container_opendata.604,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Graf-Konrad-Str. 20,POINT (690603.8503008148 5339784.440698025)
awm_container_opendata.605,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Nadistr. 32,POINT (689295.5215007875 5339789.540898105)
awm_container_opendata.606,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Zwillingstraße 9,POINT (690888.5418008209 5339814.564698007)
awm_container_opendata.607,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Hirschstraße 24,POINT (686799.3224007369 5339808.839998247)
awm_container_opendata.608,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,,,2,depotcontainer-muenchen@remondis.de ,Rueßstraße 22a,POINT (683967.5378006829 5339859.084698391)
awm_container_opendata.609,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Dieselstr. 4,POINT (688515.9769007713 5339898.943598149)
awm_container_opendata.610,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Rueßstr. 58,POINT (684445.8228006918 5339904.615498369)
awm_container_opendata.611,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Moosburger Straße 18,POINT (686580.8774007328 5339918.190398258)
awm_container_opendata.612,,,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Grasmeierstr. 4,POINT (693900.661500887 5339945.388097805)
awm_container_opendata.613,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Pommernstr. 34,POINT (690082.8320008037 5339946.064798056)
awm_container_opendata.614,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Saarlouiser Str. 61,POINT (685510.890600712 5339967.014398315)
awm_container_opendata.615,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Christoph-von-Gluck-Platz 46,POINT (691465.0943008331 5339975.718097969)
awm_container_opendata.616,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Milbertshofener Str. 142,POINT (691963.588700844 5339994.506897936)
awm_container_opendata.617,,,,,,,,,,,Auerhahnweg 3,POINT (685052.1070007032 5339994.860598338)
awm_container_opendata.618,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Straßbergerstr. 139,POINT (689308.2412007877 5340009.969598104)
awm_container_opendata.619,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Hintermeierstr. 51,POINT (683450.7152006733 5340015.042298418)
awm_container_opendata.620,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Dachauer Str. 192,POINT (687643.8794007539 5338846.496998201)
awm_container_opendata.621,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ungererstr. 128,POINT (693128.4475008699 5338861.66609786)
awm_container_opendata.622,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Silvanastraße 1,POINT (696531.7880009481 5338866.4174976135)
awm_container_opendata.623,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Eisenacher Str. 10,POINT (692108.4314008474 5338882.6650979305)
awm_container_opendata.624,,,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Musenbergstr. 33,POINT (696720.1444009527 5338896.415997597)
awm_container_opendata.625,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Welzenbachstraße 27,POINT (687034.8638007417 5338900.778698235)
awm_container_opendata.626,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Berliner Str. 72,POINT (692568.6296008574 5338916.256997899)
awm_container_opendata.627,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Birnauer Str. 11,POINT (690530.7405008134 5338928.73619803)
awm_container_opendata.628,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,,,1,depotcontainer-muenchen@remondis.de ,Megerlestraße 14,POINT (683926.4131006823 5338930.709698396)
awm_container_opendata.629,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Wilhelm-Weigand-Str. 1,POINT (695667.5682009277 5338935.7766976785)
awm_container_opendata.630,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Peter-Dörfler-Str. 2,POINT (685610.7509007141 5338960.3991983095)
awm_container_opendata.631,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Osterwaldstr. 117,POINT (693809.0103008851 5338974.077597814)
awm_container_opendata.632,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Nanga-Parbat-Str. 59,POINT (687216.2182007455 5338975.020598226)
awm_container_opendata.633,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Seydlitzplatz 8,POINT (687644.0410007539 5339242.296898201)
awm_container_opendata.634,,,,,,,,,,,Oberföhringer Str. 264,POINT (695564.3208009254 5339261.534297686)
awm_container_opendata.635,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Messerschmittstr. 1,POINT (688179.7809007645 5339280.72459817)
awm_container_opendata.636,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Auenbruggerstr. 63,POINT (682111.7508006494 5339345.572898479)
awm_container_opendata.637,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Eversbuschstr. 34,POINT (682951.4960006643 5339348.0730984425)
